Latitude,Longitude,altitude (m),Injury.Severity,Aircraft.Damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Amateur.Built,Total.Passengers
39.124,-91.578,,FATAL,DESTROYED,AIRPLANE,PIPER,PA-46-500TP,1,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,3,0,0,0,VMC,CLIMB,NO,3
38.643,-88.964,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150L,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,CRUISE,NO,1
34.758,-82.375,,NON-FATAL,SUBSTANTIAL,AIRPLANE,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
47.013,-121.534,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAKEOFF,NO,2
44.703,-67.479,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
36.732,-119.82,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7AC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
40.433,-91.967,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,188B,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,MANEUVERING,NO,1
43.674,-121.513,,NON-FATAL,DESTROYED,AIRPLANE,DIAMOND AIRCRAFT INDUSTRIES,DA20-C1,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
33.818,-118.151,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
42.774,-84.733,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3F-65,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
45.682,-110.803,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,2,VMC,MANEUVERING,NO,3
30.336,-81.514,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
41.924,-84.588,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7EC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.188,-75.838,,NON-FATAL,SUBSTANTIAL,AIRPLANE,"SHERMAN JOHN, H",NIEUPORT II,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
53.972,-166.85,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G21A,2,RECIPROCATING,PART 91: GENERAL AVIATION,POSITIONING,0,0,0,2,VMC,TAKEOFF,NO,2
35.684,-78.95,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AMERICAN CHAMPION (ACAC),7GCBC,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAXI,NO,2
42.247,-111.338,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
34.085,-117.146,,NON-FATAL,SUBSTANTIAL,AIRPLANE,COMMONWEALTH,185,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
34.282,-86.854,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,A36,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,2,0,0,VMC,CRUISE,NO,2
35.617,-106.086,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-32-301T,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,CLIMB,NO,2
44.983,-73.167,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-30,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,APPROACH,NO,4
61.534,-156.189,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,175,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
25.642,-80.426,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,C152,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
30.533,-91.15,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,206,1,RECIPROCATING,PART 91: GENERAL AVIATION,AERIAL OBSERVATION,0,0,0,1,VMC,DESCENT,NO,1
40.1,-104.701,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,B36TC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
39.933,-83.462,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
39.51,-119.769,,NON-FATAL,SUBSTANTIAL,AIRPLANE,WACO,UPF-7,1,RECIPROCATING,PART 91: GENERAL AVIATION,OTHER WORK USE,0,0,0,2,VMC,LANDING,NO,2
32.543,-95.709,,NON-FATAL,DESTROYED,AIRPLANE,MOONEY,M-20E,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
42.307,-85.251,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,195,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
40.092,-77.574,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA31-310,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
41.69,-72.86,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,C-23,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
43.581,-116.523,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180H,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,CRUISE,NO,1
21.253,-157.576,,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,150J,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,CRUISE,NO,2
38.452,-90.241,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
44.989,-85.198,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150H,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,APPROACH,NO,2
43.031,-78.169,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
59.12,-151.692,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,206,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,APPROACH,NO,1
43.504,-14.291,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,LANDING,NO,2
40.469,-75.082,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28RT-201,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,IMC,TAKEOFF,NO,2
43.512,-114.304,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18-150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
30.589,-96.364,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172G,1,RECIPROCATING,PART 91: GENERAL AVIATION,UNKNOWN,0,0,0,1,VMC,LANDING,NO,1
34.426,-119.84,,NON-FATAL,SUBSTANTIAL,AIRPLANE,DASSAULT-BREGUET,MYSTERE FALCON 900,3,TURBO FAN,PART 91: GENERAL AVIATION,EXECUTIVE/CORPORATE,0,0,0,15,VMC,TAKEOFF,NO,15
37.325,-110.542,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172D,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
38.144,-122.556,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP.,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,3,VMC,LANDING,NO,3
38.65,-122.002,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-16,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
34.94,-85.589,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,C-170A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
33.598,-83.139,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150L,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,GO-AROUND,NO,2
32.436,-90.102,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
60.691,-150.174,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
35.724,-97.975,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G-164A,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
47.771,-116.818,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING STEARMAN,A75N1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
36.407,-86.359,,NON-FATAL,SUBSTANTIAL,AIRPLANE,RAYTHEON AIRCRAFT COMPANY,A36,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,2,2,0,VMC,DESCENT,NO,4
40.001,-105.035,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7AC,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
41.874,-103.596,,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,A188B,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,1,0,0,VMC,MANEUVERING,NO,1
39.934,-74.807,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-44-180,2,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,APPROACH,NO,2
35.167,-99.663,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G-164A,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
35.434,-119.057,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
36.13,-90.931,,NON-FATAL,SUBSTANTIAL,AIRPLANE,SCHWEIZER,G-164B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,LANDING,NO,1
47.47,-100.494,,NON-FATAL,SUBSTANTIAL,AIRPLANE,WEATHERLY,201C,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
45.25,-122.772,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182P,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
46.4,-111.75,,NON-FATAL,DESTROYED,AIRPLANE,AVIAT,HUSKY A1-B,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,2,0,0,VMC,MANEUVERING,NO,2
35.541,-78.39,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
35.878,-78.787,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
40.719,-114.031,,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,3,0,VMC,LANDING,NO,3
28.087,-97.044,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28R-200,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
30.956,-92.234,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182L,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,CLIMB,NO,1
47.321,-109.942,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210F,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
33.309,-111.926,,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,340A,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
62.455,-148.602,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
26.785,-80.693,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170B,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
27.801,-97.805,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-502B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
37.621,-118.836,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
39.117,-108.518,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180H,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
43.667,-88,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
64.24,-147.721,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,1,VMC,MANEUVERING,NO,2
40.233,-85.817,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8A,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,1,1,VMC,APPROACH,NO,2
43.581,-96.742,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7EC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
35.237,-79.391,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20R,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
33.651,-101.829,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-44-180,2,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAXI,NO,2
39.141,-96.671,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172P,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,APPROACH,NO,2
39.064,-77.637,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172E,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,CRUISE,NO,1
39.99,-75.582,,FATAL,SUBSTANTIAL,AIRPLANE,BOEING STEARMAN,A75N1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,MANEUVERING,NO,2
26.779,-80.692,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,76,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
31.516,-106.147,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A188B,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,TAKEOFF,NO,1
43.165,-97.731,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A188,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
40.971,-111.704,,NON-FATAL,SUBSTANTIAL,AIRPLANE,FORNEY,F-1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
47.5,-122.204,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185F,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.664,-83.45,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,1,VMC,TAKEOFF,NO,2
42.337,-114.797,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170B,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
27.767,-82.624,,NON-FATAL,DESTROYED,AIRPLANE,MAULE,MXT-7-180A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,1,0,VMC,LANDING,NO,2
35.487,-97.189,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172P,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
39.337,-101.917,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT-402A,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,MANEUVERING,NO,1
37.285,-120.514,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIRCRAFT MFG & DEV. CO. (AMD),CH 2000,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAKEOFF,NO,2
32.604,-83.757,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3-C-65,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
38.324,-86.496,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
36.687,-77.483,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172K,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,TAKEOFF,NO,1
36.125,-90.925,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GULFSTREAM-SCHWEIZER,GULFSTREAM AM G-164B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
39.192,-119.734,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
37.091,-113.593,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
39.957,-120.898,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C-65,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
38.533,-109.983,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
45.187,-109.267,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,MXT-7-180A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
39.238,-119.562,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,R172E,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
33.527,-112.295,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,11AC,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
45.619,-121.167,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210L,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
37.511,-120.039,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-38-112,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
26.001,-80.241,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172R,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
30.357,-97.994,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,APPROACH,NO,3
42.402,-88.632,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
33.357,-84.572,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CANADIAN CAR & FOUNDRY,HARVARD MK IV,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.199,-92.458,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182P,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
62.946,-148.044,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,185,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
35.435,-82.538,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
39.448,-80.166,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,1,VMC,LANDING,NO,1
29.937,-95.645,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
39.247,-84.388,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28R-200,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
40.877,-82.707,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172I,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,1,VMC,LANDING,NO,2
44.157,-70.475,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172-M,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,1,0,VMC,GO-AROUND,NO,1
42.566,-84.423,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7AC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.596,-87.928,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172P,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
34.257,-111.339,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
37.33,-121.686,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28-235,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
33.312,-86.926,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M-18L,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
44.368,-71.544,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
37.709,-77.437,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J5A,1,RECIPROCATING,PART 91: GENERAL AVIATION,BANNER TOW,0,0,0,1,VMC,TAXI,NO,1
38.262,-122.435,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
41.51,-74.265,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,1,0,VMC,LANDING,NO,1
38.955,-121.082,,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
42.567,-121.867,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,2,1,VMC,TAKEOFF,NO,4
